x,y,node_id,kind,group
12,8,94460,leaf,0
13,8,80864,leaf,0
14,8,175624,leaf,0
15,8,72621,leaf,0
16,8,49299,branch,0
17,8,81610,leaf,0
18,8,72620,leaf,0
19,8,66342,leaf,0
20,8,309850,leaf,0
21,8,337925,leaf,0
22,8,340054,leaf,0
23,8,485987,leaf,0
24,8,369604,leaf,0
25,8,486827,leaf,0
26,8,495935,leaf,0
27,8,436917,leaf,0
28,8,445459,leaf,0
29,8,148651,leaf,0
30,8,157616,leaf,0
31,8,154605,leaf,0
32,8,242461,leaf,1
33,8,244165,leaf,1
34,8,166615,leaf,1
35,8,337028,leaf,1
36,8,321158,leaf,1
37,8,334967,leaf,1
38,8,340273,leaf,1
39,8,342279,leaf,1
40,8,209746,leaf,1
41,8,545936,leaf,1
42,8,351907,leaf,1
43,8,546976,leaf,1
44,8,198405,leaf,1
45,8,637501,leaf,1
46,8,223656,leaf,1
47,8,591471,leaf,1
48,8,625146,leaf,1
49,8,540781,leaf,1
50,8,644959,leaf,1
51,8,608488,leaf,1
52,8,509639,leaf,1
53,8,510416,leaf,1
54,8,648484,leaf,1
55,8,510417,leaf,1
56,8,661199,leaf,1
57,8,352505,leaf,1
58,8,414319,leaf,1
59,8,353968,leaf,1
60,8,487552,leaf,1
61,8,445371,leaf,1
62,8,436914,leaf,1
63,8,446590,leaf,1
64,8,744776,leaf,2
65,8,754227,leaf,2
66,8,728250,leaf,2
67,8,920000,leaf,2
68,8,905946,leaf,2
69,8,728251,leaf,2
70,8,725054,leaf,2
71,8,725055,leaf,2
72,8,774477,leaf,2
73,8,878148,leaf,2
74,8,819115,leaf,2
75,8,863574,leaf,2
76,8,869964,leaf,2
77,8,865926,leaf,2
78,8,860995,leaf,2
79,8,699250,leaf,2
80,8,1135685,leaf,2
81,8,842879,leaf,2
82,8,845883,leaf,2
83,8,1028053,leaf,2
84,8,1022248,leaf,2
85,8,1021854,leaf,2
86,8,1010403,leaf,2
87,8,961453,leaf,2
88,8,1097533,leaf,2
89,8,969726,leaf,2
90,8,1071264,leaf,2
91,8,1006112,leaf,2
92,8,996635,leaf,2
93,8,933354,leaf,2
94,8,1003066,leaf,2
95,8,1091034,leaf,2
96,8,1242347,leaf,3
97,8,1244660,leaf,3
98,8,1262901,leaf,3
99,8,1244661,leaf,3
100,8,1262842,leaf,3
101,8,1307151,leaf,3
102,8,1301432,leaf,3
103,8,1306273,leaf,3
104,8,1332528,leaf,3
105,8,1307213,leaf,3
106,8,1507668,leaf,3
107,8,238113,leaf,3
108,8,238872,leaf,3
109,8,238873,leaf,3
110,8,238841,leaf,3
111,8,213328,leaf,3
112,8,1194348,leaf,3
113,8,1174408,branch,3
114,8,198113,leaf,3
115,8,1186409,leaf,3
116,8,1402752,leaf,3
117,8,1481652,leaf,3
118,8,1406262,leaf,3
119,8,1577671,leaf,3
120,8,1483729,leaf,3
121,8,1578636,leaf,3
122,8,1566837,leaf,3
123,8,1577670,leaf,3
124,8,1566693,leaf,3
125,8,1568698,leaf,3
126,8,1428067,leaf,3
127,8,1557671,leaf,3
0,9,98197,leaf,0
1,9,88257,leaf,0
2,9,95955,leaf,0
3,9,122519,leaf,0
4,9,115248,leaf,0
5,9,121334,leaf,0
6,9,105604,leaf,0
7,9,273227,leaf,0
8,9,218752,leaf,0
9,9,266163,leaf,0
10,9,70550,leaf,0
11,9,249003,leaf,0
12,9,205270,leaf,0
13,9,50042,leaf,0
14,9,83080,leaf,0
15,9,73370,leaf,0
16,9,73371,leaf,0
17,9,64731,leaf,0
18,9,74302,leaf,0
19,9,65409,leaf,0
20,9,65408,leaf,0
21,9,309851,leaf,0
22,9,52455,leaf,0
23,9,486826,leaf,0
24,9,472144,leaf,0
25,9,473438,leaf,0
26,9,473439,leaf,0
27,9,437874,leaf,0
28,9,445458,leaf,0
29,9,154902,leaf,0
30,9,154626,leaf,0
31,9,154903,leaf,0
32,9,245768,leaf,1
33,9,244164,leaf,1
34,9,238340,leaf,1
35,9,319571,leaf,1
36,9,319570,leaf,1
37,9,321159,leaf,1
38,9,276579,branch,1
39,9,342278,leaf,1
40,9,210308,leaf,1
41,9,568920,leaf,1
42,9,572641,leaf,1
43,9,572643,leaf,1
44,9,566225,leaf,1
45,9,628865,leaf,1
46,9,638446,leaf,1
47,9,627123,leaf,1
48,9,279213,leaf,1
49,9,280536,leaf,1
50,9,279212,leaf,1
51,9,645404,leaf,1
52,9,509638,leaf,1
53,9,523016,leaf,1
54,9,511141,leaf,1
55,9,297181,leaf,1
56,9,310790,leaf,1
57,9,308087,leaf,1
58,9,415866,leaf,1
59,9,483843,leaf,1
60,9,482347,leaf,1
61,9,482346,leaf,1
62,9,435895,leaf,1
63,9,446591,leaf,1
64,9,754144,leaf,2
65,9,753323,leaf,2
66,9,754226,leaf,2
67,9,727789,leaf,2
68,9,904639,leaf,2
69,9,911496,leaf,2
70,9,913209,leaf,2
71,9,905947,leaf,2
72,9,913175,leaf,2
73,9,816384,leaf,2
74,9,876760,leaf,2
75,9,817793,leaf,2
76,9,860994,leaf,2
77,9,855300,leaf,2
78,9,861858,leaf,2
79,9,867523,leaf,2
80,9,1136677,leaf,2
81,9,845890,leaf,2
82,9,1042063,leaf,2
83,9,1040257,leaf,2
84,9,1013439,leaf,2
85,9,993225,branch,2
86,9,963344,leaf,2
87,9,1012667,leaf,2
88,9,979712,leaf,2
89,9,969727,leaf,2
90,9,1063873,leaf,2
91,9,936834,leaf,2
92,9,996245,leaf,2
93,9,995920,leaf,2
94,9,1003398,leaf,2
95,9,1002520,leaf,2
96,9,1228287,leaf,3
97,9,1225355,leaf,3
98,9,1242361,leaf,3
99,9,1263941,leaf,3
100,9,1308818,leaf,3
101,9,1301334,leaf,3
102,9,1302567,leaf,3
103,9,1306776,leaf,3
104,9,1307212,leaf,3
105,9,1350829,leaf,3
106,9,1334625,leaf,3
107,9,1349566,leaf,3
108,9,205956,leaf,3
109,9,251629,leaf,3
110,9,251628,leaf,3
111,9,1393101,leaf,3
112,9,1176961,leaf,3
113,9,1175477,leaf,3
114,9,198112,leaf,3
115,9,1399389,leaf,3
116,9,1401819,leaf,3
117,9,1483013,leaf,3
118,9,1483012,leaf,3
119,9,1494922,leaf,3
120,9,1484190,leaf,3
121,9,1568893,leaf,3
122,9,1579020,leaf,3
123,9,1566836,leaf,3
124,9,1554900,leaf,3
125,9,1557670,leaf,3
126,9,1568909,leaf,3
127,9,1413897,leaf,3
0,10,98215,leaf,0
1,10,90175,leaf,0
2,10,138212,leaf,0
3,10,122499,leaf,0
4,10,118370,leaf,0
5,10,115249,leaf,0
6,10,254055,leaf,0
7,10,226449,leaf,0
8,10,226448,leaf,0
9,10,266162,leaf,0
10,10,275406,leaf,0
11,10,252438,leaf,0
12,10,50043,leaf,0
13,10,174523,leaf,0
14,10,176712,leaf,0
15,10,83081,leaf,0
16,10,84353,leaf,0
17,10,52451,leaf,0
18,10,61822,leaf,0
19,10,49298,branch,0
20,10,52454,leaf,0
21,10,310993,leaf,0
22,10,53227,leaf,0
23,10,369605,leaf,0
24,10,487842,leaf,0
25,10,429027,branch,0
26,10,474388,leaf,0
27,10,437875,leaf,0
28,10,443619,leaf,0
29,10,445326,leaf,0
30,10,153657,leaf,0
31,10,154834,leaf,0
32,10,236677,leaf,1
33,10,264432,leaf,1
34,10,281433,leaf,1
35,10,287540,leaf,1
36,10,308442,leaf,1
37,10,313150,leaf,1
38,10,317829,leaf,1
39,10,205317,leaf,1
40,10,551561,leaf,1
41,10,552901,leaf,1
42,10,554020,leaf,1
43,10,545937,leaf,1
44,10,627121,leaf,1
45,10,630296,leaf,1
46,10,622722,leaf,1
47,10,627122,leaf,1
48,10,630297,leaf,1
49,10,278154,leaf,1
50,10,591470,leaf,1
51,10,645792,leaf,1
52,10,520111,leaf,1
53,10,521856,leaf,1
54,10,657537,leaf,1
55,10,657555,leaf,1
56,10,305955,leaf,1
57,10,341109,leaf,1
58,10,308086,leaf,1
59,10,481155,leaf,1
60,10,483842,leaf,1
61,10,370477,leaf,1
62,10,446559,leaf,1
63,10,440445,leaf,1
64,10,747512,leaf,2
65,10,747513,leaf,2
66,10,784451,leaf,2
67,10,904641,leaf,2
68,10,738482,leaf,2
69,10,904640,leaf,2
70,10,912597,leaf,2
71,10,912640,leaf,2
72,10,924417,leaf,2
73,10,913208,leaf,2
74,10,819114,leaf,2
75,10,868281,leaf,2
76,10,862628,leaf,2
77,10,693835,leaf,2
78,10,868280,leaf,2
79,10,867522,leaf,2
80,10,1135684,leaf,2
81,10,1137527,leaf,2
82,10,844641,leaf,2
83,10,1028035,leaf,2
84,10,1028052,leaf,2
85,10,1012666,leaf,2
86,10,1043390,leaf,2
87,10,981675,leaf,2
88,10,981674,leaf,2
89,10,981669,leaf,2
90,10,979713,leaf,2
91,10,980629,leaf,2
92,10,1071265,leaf,2
93,10,1001938,leaf,2
94,10,1002064,leaf,2
95,10,1002065,leaf,2
96,10,1228219,leaf,3
97,10,1242360,leaf,3
98,10,1262900,leaf,3
99,10,1263889,leaf,3
100,10,1253096,leaf,3
101,10,1265784,leaf,3
102,10,1296571,leaf,3
103,10,1296570,leaf,3
104,10,1299765,leaf,3
105,10,1299764,leaf,3
106,10,234313,leaf,3
107,10,1349567,leaf,3
108,10,1357111,leaf,3
109,10,248962,leaf,3
110,10,248939,leaf,3
111,10,1182293,leaf,3
112,10,1182736,leaf,3
113,10,1187232,leaf,3
114,10,1185130,leaf,3
115,10,1375283,branch,3
116,10,1406263,leaf,3
117,10,1494923,leaf,3
118,10,1588141,leaf,3
119,10,1568853,leaf,3
120,10,1588140,leaf,3
121,10,1488133,leaf,3
122,10,1563364,leaf,3
123,10,1563365,leaf,3
124,10,1436520,leaf,3
125,10,1446706,leaf,3
126,10,1444639,leaf,3
127,10,1426408,leaf,3
0,11,88961,leaf,0
1,11,88960,leaf,0
2,11,124566,leaf,0
3,11,124550,leaf,0
4,11,114538,leaf,0
5,11,114539,leaf,0
6,11,237169,leaf,0
7,11,254005,leaf,0
8,11,154693,branch,0
9,11,217519,leaf,0
10,11,217518,leaf,0
11,11,254054,leaf,0
12,11,173818,leaf,0
13,11,170238,leaf,0
14,11,54661,leaf,0
15,11,54660,leaf,0
16,11,85376,leaf,0
17,11,61123,leaf,0
18,11,61122,leaf,0
19,11,302285,leaf,0
20,11,326709,leaf,0
21,11,310992,leaf,0
22,11,326751,leaf,0
23,11,389580,leaf,0
24,11,489228,leaf,0
25,11,489229,leaf,0
26,11,433740,leaf,0
27,11,438528,leaf,0
28,11,452773,leaf,0
29,11,443618,leaf,0
30,11,452772,leaf,0
31,11,442932,leaf,0
32,11,221652,leaf,1
33,11,247494,leaf,1
34,11,279219,leaf,1
35,11,166657,leaf,1
36,11,308443,leaf,1
37,11,306581,leaf,1
38,11,317573,leaf,1
39,11,205316,leaf,1
40,11,209308,leaf,1
41,11,567927,leaf,1
42,11,567926,leaf,1
43,11,573897,leaf,1
44,11,202123,leaf,1
45,11,575098,leaf,1
46,11,638447,leaf,1
47,11,626337,leaf,1
48,11,280537,leaf,1
49,11,593574,leaf,1
50,11,589577,leaf,1
51,11,590474,leaf,1
52,11,520141,leaf,1
53,11,522690,leaf,1
54,11,521857,leaf,1
55,11,621093,branch,1
56,11,305954,leaf,1
57,11,341108,leaf,1
58,11,373378,leaf,1
59,11,481154,leaf,1
60,11,479615,leaf,1
61,11,362619,branch,1
62,11,441902,leaf,1
63,11,441138,leaf,1
64,11,746267,leaf,2
65,11,717885,branch,2
66,11,739178,leaf,2
67,11,804062,leaf,2
68,11,921326,leaf,2
69,11,915630,leaf,2
70,11,916965,leaf,2
71,11,916964,leaf,2
72,11,922541,leaf,2
73,11,924416,leaf,2
74,11,826105,leaf,2
75,11,862629,leaf,2
76,11,861859,leaf,2
77,11,703041,leaf,2
78,11,685069,leaf,2
79,11,851545,leaf,2
80,11,1137495,leaf,2
81,11,1036800,leaf,2
82,11,847670,leaf,2
83,11,1042062,leaf,2
84,11,1011415,leaf,2
85,11,1011414,leaf,2
86,11,1029680,leaf,2
87,11,983367,leaf,2
88,11,1099136,leaf,2
89,11,1063946,leaf,2
90,11,1005406,leaf,2
91,11,995304,leaf,2
92,11,942192,leaf,2
93,11,995305,leaf,2
94,11,996244,leaf,2
95,11,942157,leaf,2
96,11,1228257,leaf,3
97,11,1241163,leaf,3
98,11,1261773,leaf,3
99,11,1261772,leaf,3
100,11,1251865,leaf,3
101,11,1251864,leaf,3
102,11,1301433,leaf,3
103,11,1299298,leaf,3
104,11,1299299,leaf,3
105,11,1337550,leaf,3
106,11,1350828,leaf,3
107,11,1337551,leaf,3
108,11,1337523,leaf,3
109,11,230889,leaf,3
110,11,248963,leaf,3
111,11,1394289,leaf,3
112,11,1194349,leaf,3
113,11,1176988,leaf,3
114,11,1399388,leaf,3
115,11,1399381,leaf,3
116,11,1401818,leaf,3
117,11,1482030,leaf,3
118,11,1500531,leaf,3
119,11,1483728,leaf,3
120,11,1483725,leaf,3
121,11,1487854,leaf,3
122,11,1494017,leaf,3
123,11,1454236,leaf,3
124,11,1453193,leaf,3
125,11,1454237,leaf,3
126,11,1425583,leaf,3
127,11,1412880,leaf,3
0,12,95954,leaf,0
1,12,88255,leaf,0
2,12,103169,leaf,0
3,12,119036,leaf,0
4,12,132601,leaf,0
5,12,240417,leaf,0
6,12,240416,leaf,0
7,12,237572,leaf,0
8,12,273179,leaf,0
9,12,264659,leaf,0
10,12,69760,leaf,0
11,12,75003,leaf,0
12,12,76015,leaf,0
13,12,171917,leaf,0
14,12,179543,leaf,0
15,12,180482,leaf,0
16,12,60656,leaf,0
17,12,60657,leaf,0
18,12,61823,leaf,0
19,12,321598,leaf,0
20,12,325507,leaf,0
21,12,326750,leaf,0
22,12,393095,leaf,0
23,12,388317,leaf,0
24,12,322933,leaf,0
25,12,496881,leaf,0
26,12,469253,leaf,0
27,12,438529,leaf,0
28,12,429026,branch,0
29,12,439618,leaf,0
30,12,153673,leaf,0
31,12,150283,leaf,0
32,12,247495,leaf,1
33,12,280335,leaf,1
34,12,323057,leaf,1
35,12,310252,leaf,1
36,12,306873,leaf,1
37,12,322977,leaf,1
38,12,322820,leaf,1
39,12,330443,leaf,1
40,12,552900,leaf,1
41,12,552398,leaf,1
42,12,680259,leaf,1
43,12,573877,leaf,1
44,12,546977,leaf,1
45,12,198475,leaf,1
46,12,639086,leaf,1
47,12,225285,leaf,1
48,12,607001,leaf,1
49,12,626336,leaf,1
50,12,508219,leaf,1
51,12,592574,leaf,1
52,12,520140,leaf,1
53,12,507116,leaf,1
54,12,656709,leaf,1
55,12,657554,leaf,1
56,12,303923,leaf,1
57,12,339891,leaf,1
58,12,150751,branch,1
59,12,302151,leaf,1
60,12,370537,leaf,1
61,12,464401,leaf,1
62,12,464400,leaf,1
63,12,441139,leaf,1
64,12,753322,leaf,2
65,12,739513,leaf,2
66,12,742999,leaf,2
67,12,739512,leaf,2
68,12,910696,leaf,2
69,12,915142,leaf,2
70,12,900050,branch,2
71,12,916125,leaf,2
72,12,774476,leaf,2
73,12,827429,leaf,2
74,12,1161167,leaf,2
75,12,820140,leaf,2
76,12,864562,leaf,2
77,12,863575,leaf,2
78,12,834302,leaf,2
79,12,699251,leaf,2
80,12,847671,leaf,2
81,12,714903,branch,2
82,12,840674,leaf,2
83,12,844640,leaf,2
84,12,844300,leaf,2
85,12,1012344,leaf,2
86,12,984770,leaf,2
87,12,978017,leaf,2
88,12,1102034,leaf,2
89,12,1063947,leaf,2
90,12,1063907,leaf,2
91,12,1004467,leaf,2
92,12,1001461,leaf,2
93,12,995285,leaf,2
94,12,993753,leaf,2
95,12,943796,leaf,2
96,12,1241162,leaf,3
97,12,1239939,leaf,3
98,12,1253984,leaf,3
99,12,1263915,leaf,3
100,12,1298880,leaf,3
101,12,1258501,leaf,3
102,12,1306272,leaf,3
103,12,1277137,branch,3
104,12,1298881,leaf,3
105,12,1350331,leaf,3
106,12,1336188,leaf,3
107,12,1351230,leaf,3
108,12,234312,leaf,3
109,12,1336189,leaf,3
110,12,1336169,leaf,3
111,12,233472,leaf,3
112,12,1197154,leaf,3
113,12,1176989,leaf,3
114,12,1399074,leaf,3
115,12,1399385,leaf,3
116,12,1501160,leaf,3
117,12,1480897,leaf,3
118,12,1465402,leaf,3
119,12,1486650,leaf,3
120,12,1482598,branch,3
121,12,1500530,leaf,3
122,12,1487387,leaf,3
123,12,1436521,leaf,3
124,12,1408313,branch,3
125,12,1455232,leaf,3
126,12,1425582,leaf,3
127,12,1414868,leaf,3
0,13,90174,leaf,0
1,13,49293,branch,0
2,13,96793,leaf,0
3,13,118296,leaf,0
4,13,105605,leaf,0
5,13,123839,leaf,0
6,13,120528,leaf,0
7,13,237467,leaf,0
8,13,261969,leaf,0
9,13,234848,leaf,0
10,13,261968,leaf,0
11,13,76014,leaf,0
12,13,50948,leaf,0
13,13,170239,leaf,0
14,13,168581,leaf,0
15,13,59803,leaf,0
16,13,64730,leaf,0
17,13,300561,leaf,0
18,13,63968,leaf,0
19,13,328130,leaf,0
20,13,288032,branch,0
21,13,312784,leaf,0
22,13,344699,leaf,0
23,13,388316,leaf,0
24,13,325506,leaf,0
25,13,497642,leaf,0
26,13,469305,leaf,0
27,13,496017,leaf,0
28,13,496880,leaf,0
29,13,440529,leaf,0
30,13,150757,leaf,0
31,13,151326,leaf,0
32,13,221653,leaf,1
33,13,262277,leaf,1
34,13,277733,leaf,1
35,13,288054,leaf,1
36,13,304669,leaf,1
37,13,286465,leaf,1
38,13,323056,leaf,1
39,13,205255,leaf,1
40,13,203438,leaf,1
41,13,497073,branch,1
42,13,554790,leaf,1
43,13,566251,leaf,1
44,13,680944,leaf,1
45,13,573896,leaf,1
46,13,628864,leaf,1
47,13,575099,leaf,1
48,13,276106,leaf,1
49,13,592813,leaf,1
50,13,276107,leaf,1
51,13,590475,leaf,1
52,13,608463,leaf,1
53,13,506317,leaf,1
54,13,508218,leaf,1
55,13,297180,leaf,1
56,13,298934,leaf,1
57,13,339890,leaf,1
58,13,373379,leaf,1
59,13,333330,leaf,1
60,13,414318,leaf,1
61,13,463295,leaf,1
62,13,463294,leaf,1
63,13,435894,leaf,1
64,13,747308,leaf,2
65,13,742227,leaf,2
66,13,741292,leaf,2
67,13,742998,leaf,2
68,13,919965,leaf,2
69,13,911497,leaf,2
70,13,906576,leaf,2
71,13,923111,leaf,2
72,13,826911,leaf,2
73,13,828176,leaf,2
74,13,826910,leaf,2
75,13,1162158,leaf,2
76,13,865872,leaf,2
77,13,684658,leaf,2
78,13,685068,leaf,2
79,13,839797,leaf,2
80,13,836361,leaf,2
81,13,843520,leaf,2
82,13,1048349,leaf,2
83,13,1036801,leaf,2
84,13,1048348,leaf,2
85,13,843521,leaf,2
86,13,1043391,leaf,2
87,13,983366,leaf,2
88,13,970368,leaf,2
89,13,974687,leaf,2
90,13,974686,leaf,2
91,13,993725,leaf,2
92,13,993224,branch,2
93,13,1003399,leaf,2
94,13,997337,leaf,2
95,13,993752,leaf,2
96,13,1261029,leaf,3
97,13,1230379,leaf,3
98,13,1254204,leaf,3
99,13,1173307,branch,3
100,13,1265785,leaf,3
101,13,1258473,leaf,3
102,13,1301331,leaf,3
103,13,1298388,leaf,3
104,13,1301333,leaf,3
105,13,1353007,leaf,3
106,13,1344781,leaf,3
107,13,1345666,leaf,3
108,13,1353006,leaf,3
109,13,1345667,leaf,3
110,13,1340455,leaf,3
111,13,1194347,leaf,3
112,13,1182990,leaf,3
113,13,1350330,leaf,3
114,13,1459471,leaf,3
115,13,1501161,leaf,3
116,13,1406674,leaf,3
117,13,1459470,leaf,3
118,13,1482031,leaf,3
119,13,1437697,leaf,3
120,13,1498484,leaf,3
121,13,1488132,leaf,3
122,13,1437696,leaf,3
123,13,1492673,leaf,3
124,13,1444649,leaf,3
125,13,1438758,leaf,3
126,13,1424842,leaf,3
127,13,1414869,leaf,3
0,14,101579,leaf,0
1,14,103228,leaf,0
2,14,134025,leaf,0
3,14,101578,leaf,0
4,14,119964,leaf,0
5,14,123838,leaf,0
6,14,236658,leaf,0
7,14,237573,leaf,0
8,14,264658,leaf,0
9,14,216563,leaf,0
10,14,66709,leaf,0
11,14,66729,leaf,0
12,14,202755,leaf,0
13,14,168627,leaf,0
14,14,171916,leaf,0
15,14,185398,leaf,0
16,14,63969,leaf,0
17,14,302284,leaf,0
18,14,398687,leaf,0
19,14,319787,leaf,0
20,14,337924,leaf,0
21,14,297179,leaf,0
22,14,387365,leaf,0
23,14,371204,leaf,0
24,14,322932,leaf,0
25,14,321599,leaf,0
26,14,469304,leaf,0
27,14,440557,leaf,0
28,14,145952,leaf,0
29,14,439619,leaf,0
30,14,440556,leaf,0
31,14,159822,leaf,0
32,14,249028,leaf,1
33,14,262276,leaf,1
34,14,223240,leaf,1
35,14,310253,leaf,1
36,14,306872,leaf,1
37,14,284642,leaf,1
38,14,198736,leaf,1
39,14,284643,leaf,1
40,14,203439,leaf,1
41,14,198737,leaf,1
42,14,200519,leaf,1
43,14,681352,leaf,1
44,14,566250,leaf,1
45,14,200518,leaf,1
46,14,282046,leaf,1
47,14,225284,leaf,1
48,14,227304,leaf,1
49,14,592812,leaf,1
50,14,604319,leaf,1
51,14,604318,leaf,1
52,14,504958,leaf,1
53,14,498580,branch,1
54,14,507117,leaf,1
55,14,504959,leaf,1
56,14,302150,leaf,1
57,14,339406,leaf,1
58,14,375308,leaf,1
59,14,303922,leaf,1
60,14,331583,leaf,1
61,14,471937,leaf,1
62,14,448908,leaf,1
63,14,450424,leaf,1
64,14,752661,leaf,2
65,14,742226,leaf,2
66,14,752660,leaf,2
67,14,740458,leaf,2
68,14,773661,leaf,2
69,14,916124,leaf,2
70,14,922586,leaf,2
71,14,816443,leaf,2
72,14,816449,leaf,2
73,14,827428,leaf,2
74,14,816448,leaf,2
75,14,820141,leaf,2
76,14,683100,leaf,2
77,14,700333,leaf,2
78,14,684659,leaf,2
79,14,839796,leaf,2
80,14,1127144,leaf,2
81,14,839035,leaf,2
82,14,1036178,leaf,2
83,14,955975,branch,2
84,14,1035147,leaf,2
85,14,1030339,leaf,2
86,14,972621,leaf,2
87,14,961471,leaf,2
88,14,973766,leaf,2
89,14,956458,branch,2
90,14,973767,leaf,2
91,14,980628,leaf,2
92,14,996633,leaf,2
93,14,997336,leaf,2
94,14,942193,leaf,2
95,14,943797,leaf,2
96,14,1230378,leaf,3
97,14,1239938,leaf,3
98,14,1266591,leaf,3
99,14,1266590,leaf,3
100,14,1253456,leaf,3
101,14,1298389,leaf,3
102,14,1327657,leaf,3
103,14,1302566,leaf,3
104,14,1304716,leaf,3
105,14,1304854,leaf,3
106,14,1341730,leaf,3
107,14,1331456,branch,3
108,14,1339058,leaf,3
109,14,1349565,leaf,3
110,14,1195752,leaf,3
111,14,1347478,leaf,3
112,14,1193555,leaf,3
113,14,1195753,leaf,3
114,14,1407333,leaf,3
115,14,1407332,leaf,3
116,14,1466777,leaf,3
117,14,1480896,leaf,3
118,14,1589082,leaf,3
119,14,1483011,leaf,3
120,14,1499414,leaf,3
121,14,1487420,leaf,3
122,14,1489148,leaf,3
123,14,1450854,leaf,3
124,14,1450855,leaf,3
125,14,1438759,leaf,3
126,14,1422545,leaf,3
127,14,1416020,leaf,3
0,15,98214,leaf,0
1,15,103650,leaf,0
2,15,132195,leaf,0
3,15,124567,leaf,0
4,15,131724,leaf,0
5,15,112941,leaf,0
6,15,116993,leaf,0
7,15,234849,leaf,0
8,15,53271,leaf,0
9,15,53311,leaf,0
10,15,68429,leaf,0
11,15,66728,leaf,0
12,15,187993,leaf,0
13,15,168626,leaf,0
14,15,182659,leaf,0
15,15,180483,leaf,0
16,15,182658,leaf,0
17,15,176713,leaf,0
18,15,329604,leaf,0
19,15,293621,leaf,0
20,15,319786,leaf,0
21,15,312785,leaf,0
22,15,389451,leaf,0
23,15,280787,branch,0
24,15,386167,leaf,0
25,15,490482,leaf,0
26,15,465855,leaf,0
27,15,431881,leaf,0
28,15,145011,leaf,0
29,15,145953,leaf,0
30,15,138206,branch,0
31,15,150756,leaf,0
32,15,249029,leaf,1
33,15,245769,leaf,1
34,15,223241,leaf,1
35,15,304668,leaf,1
36,15,276578,branch,1
37,15,286464,leaf,1
38,15,292972,leaf,1
39,15,152515,branch,1
40,15,557885,leaf,1
41,15,559606,leaf,1
42,15,681353,leaf,1
43,15,680945,leaf,1
44,15,663466,leaf,1
45,15,182467,leaf,1
46,15,621853,leaf,1
47,15,223657,leaf,1
48,15,579766,leaf,1
49,15,604295,leaf,1
50,15,607019,leaf,1
51,15,610239,leaf,1
52,15,610238,leaf,1
53,15,519341,leaf,1
54,15,518812,leaf,1
55,15,300321,leaf,1
56,15,506316,leaf,1
57,15,295263,leaf,1
58,15,336645,leaf,1
59,15,333331,leaf,1
60,15,412548,leaf,1
61,15,461385,leaf,1
62,15,448909,leaf,1
63,15,364829,branch,1
64,15,748956,leaf,2
65,15,748957,leaf,2
66,15,740459,leaf,2
67,15,906577,leaf,2
68,15,741293,leaf,2
69,15,921225,leaf,2
70,15,923110,leaf,2
71,15,773660,leaf,2
72,15,826104,leaf,2
73,15,783419,branch,2
74,15,821150,leaf,2
75,15,820139,leaf,2
76,15,684265,leaf,2
77,15,703040,leaf,2
78,15,700332,leaf,2
79,15,701276,leaf,2
80,15,848581,leaf,2
81,15,848580,leaf,2
82,15,839034,leaf,2
83,15,1048938,leaf,2
84,15,1035183,leaf,2
85,15,1031168,leaf,2
86,15,1104525,leaf,2
87,15,961470,leaf,2
88,15,970369,leaf,2
89,15,984771,leaf,2
90,15,1062525,leaf,2
91,15,1004466,leaf,2
92,15,932731,leaf,2
93,15,932730,leaf,2
94,15,928309,leaf,2
95,15,986600,leaf,2
96,15,1225354,leaf,3
97,15,1222845,leaf,3
98,15,1261028,leaf,3
99,15,1277640,leaf,3
100,15,1253457,leaf,3
101,15,1255458,leaf,3
102,15,1303022,leaf,3
103,15,1306006,leaf,3
104,15,1305631,leaf,3
105,15,1341731,leaf,3
106,15,1344780,leaf,3
107,15,1351231,leaf,3
108,15,1339650,leaf,3
109,15,1348439,leaf,3
110,15,1347479,leaf,3
111,15,1182991,leaf,3
112,15,1348438,leaf,3
113,15,1197994,leaf,3
114,15,1601051,leaf,3
115,15,1406743,leaf,3
116,15,1466776,leaf,3
117,15,1406742,leaf,3
118,15,1599016,leaf,3
119,15,1598269,leaf,3
120,15,1599017,leaf,3
121,15,1499415,leaf,3
122,15,1489149,leaf,3
123,15,1449671,leaf,3
124,15,1449675,leaf,3
125,15,1439762,leaf,3
126,15,1423845,leaf,3
127,15,1411529,leaf,3
0,16,94916,leaf,0
1,16,106364,leaf,0
2,16,132194,leaf,0
3,16,103171,leaf,0
4,16,119037,leaf,0
5,16,112965,leaf,0
6,16,227944,leaf,0
7,16,107264,leaf,0
8,16,107265,leaf,0
9,16,52558,leaf,0
10,16,68428,leaf,0
11,16,50949,leaf,0
12,16,186553,leaf,0
13,16,156761,leaf,0
14,16,186552,leaf,0
15,16,184003,leaf,0
16,16,185399,leaf,0
17,16,398686,leaf,0
18,16,62848,leaf,0
19,16,300560,leaf,0
20,16,317509,leaf,0
21,16,361090,leaf,0
22,16,387364,leaf,0
23,16,374644,leaf,0
24,16,371205,leaf,0
25,16,373098,leaf,0
26,16,467585,leaf,0
27,16,454780,leaf,0
28,16,156161,leaf,0
29,16,157617,leaf,0
30,16,152468,leaf,0
31,16,159706,leaf,0
32,16,236723,leaf,1
33,16,226444,leaf,1
34,16,302339,leaf,1
35,16,288986,leaf,1
36,16,292973,leaf,1
37,16,190617,leaf,1
38,16,290609,leaf,1
39,16,192798,leaf,1
40,16,672216,leaf,1
41,16,190587,leaf,1
42,16,671233,leaf,1
